Unnamed: 0,MM/DD/YYYY,YEAR,MONTH,DAY,TMAX,TMIN
51162,2009-02-05,2009,2,5,-50.0,-111.0
51163,2009-02-06,2009,2,6,0.0,-94.0
51164,2009-02-07,2009,2,7,100.0,-22.0
51165,2009-02-08,2009,2,8,144.0,33.0
51166,2009-02-09,2009,2,9,72.0,6.0
51167,2009-02-10,2009,2,10,100.0,17.0
51168,2009-02-11,2009,2,11,183.0,72.0
51169,2009-02-12,2009,2,12,139.0,67.0
51170,2009-02-13,2009,2,13,67.0,-6.0
51171,2009-02-14,2009,2,14,50.0,-22.0
51172,2009-02-15,2009,2,15,56.0,-22.0
51173,2009-02-16,2009,2,16,44.0,-22.0
51174,2009-02-17,2009,2,17,44.0,-44.0
51175,2009-02-18,2009,2,18,67.0,0.0
51176,2009-02-19,2009,2,19,100.0,-28.0
51177,2009-02-20,2009,2,20,6.0,-50.0
51178,2009-02-21,2009,2,21,56.0,-33.0
51179,2009-02-22,2009,2,22,67.0,-6.0
51180,2009-02-23,2009,2,23,11.0,-44.0
51181,2009-02-24,2009,2,24,28.0,-56.0
51182,2009-02-25,2009,2,25,56.0,-44.0
51183,2009-02-26,2009,2,26,100.0,17.0
51184,2009-02-27,2009,2,27,161.0,61.0
51185,2009-02-28,2009,2,28,122.0,-6.0
51186,2009-03-01,2009,3,1,22.0,-22.0
51187,2009-03-02,2009,3,2,-22.0,-89.0
51188,2009-03-03,2009,3,3,-33.0,-111.0
51189,2009-03-04,2009,3,4,11.0,-78.0
51190,2009-03-05,2009,3,5,61.0,-22.0
51191,2009-03-06,2009,3,6,128.0,33.0
51192,2009-03-07,2009,3,7,211.0,106.0
51193,2009-03-08,2009,3,8,178.0,94.0
51194,2009-03-09,2009,3,9,94.0,33.0
51195,2009-03-10,2009,3,10,83.0,28.0
51196,2009-03-11,2009,3,11,144.0,50.0
51197,2009-03-12,2009,3,12,67.0,0.0
51198,2009-03-13,2009,3,13,44.0,-28.0
51199,2009-03-14,2009,3,14,106.0,0.0
51200,2009-03-15,2009,3,15,106.0,56.0
51201,2009-03-16,2009,3,16,83.0,44.0
51202,2009-03-17,2009,3,17,128.0,22.0
51203,2009-03-18,2009,3,18,178.0,50.0
51204,2009-03-19,2009,3,19,117.0,56.0
51205,2009-03-20,2009,3,20,78.0,6.0
51206,2009-03-21,2009,3,21,94.0,-6.0
51207,2009-03-22,2009,3,22,122.0,17.0
51208,2009-03-23,2009,3,23,67.0,-17.0
51209,2009-03-24,2009,3,24,100.0,-28.0
51210,2009-03-25,2009,3,25,111.0,17.0
51211,2009-03-26,2009,3,26,72.0,56.0
51212,2009-03-27,2009,3,27,172.0,67.0
51213,2009-03-28,2009,3,28,144.0,67.0
51214,2009-03-29,2009,3,29,111.0,56.0
51215,2009-03-30,2009,3,30,117.0,50.0
51216,2009-03-31,2009,3,31,156.0,33.0
51217,2009-04-01,2009,4,1,94.0,61.0
51218,2009-04-02,2009,4,2,178.0,67.0
51219,2009-04-03,2009,4,3,161.0,89.0
51220,2009-04-04,2009,4,4,122.0,83.0
51221,2009-04-05,2009,4,5,183.0,72.0
51222,2009-04-06,2009,4,6,128.0,72.0
51223,2009-04-07,2009,4,7,94.0,39.0
51224,2009-04-08,2009,4,8,89.0,17.0
51225,2009-04-09,2009,4,9,172.0,50.0
51226,2009-04-10,2009,4,10,150.0,72.0
51227,2009-04-11,2009,4,11,100.0,50.0
51228,2009-04-12,2009,4,12,94.0,22.0
51229,2009-04-13,2009,4,13,139.0,11.0
51230,2009-04-14,2009,4,14,111.0,56.0
51231,2009-04-15,2009,4,15,139.0,56.0
51232,2009-04-16,2009,4,16,178.0,67.0
51233,2009-04-17,2009,4,17,217.0,56.0
51234,2009-04-18,2009,4,18,261.0,122.0
51235,2009-04-19,2009,4,19,172.0,83.0
51236,2009-04-20,2009,4,20,100.0,56.0
51237,2009-04-21,2009,4,21,150.0,89.0
51238,2009-04-22,2009,4,22,133.0,83.0
51239,2009-04-23,2009,4,23,139.0,61.0
51240,2009-04-24,2009,4,24,222.0,83.0
51241,2009-04-25,2009,4,25,311.0,111.0
51242,2009-04-26,2009,4,26,333.0,194.0
51243,2009-04-27,2009,4,27,289.0,144.0
51244,2009-04-28,2009,4,28,322.0,206.0
51245,2009-04-29,2009,4,29,206.0,94.0
51246,2009-04-30,2009,4,30,161.0,89.0
51247,2009-05-01,2009,5,1,217.0,117.0
51248,2009-05-02,2009,5,2,200.0,122.0
51249,2009-05-03,2009,5,3,156.0,111.0
51250,2009-05-04,2009,5,4,139.0,106.0
51251,2009-05-05,2009,5,5,122.0,106.0
51252,2009-05-06,2009,5,6,183.0,94.0
51253,2009-05-07,2009,5,7,211.0,106.0
51254,2009-05-08,2009,5,8,233.0,133.0
51255,2009-05-09,2009,5,9,244.0,144.0
51256,2009-05-10,2009,5,10,211.0,122.0
51257,2009-05-11,2009,5,11,189.0,100.0
51258,2009-05-12,2009,5,12,206.0,100.0
51259,2009-05-13,2009,5,13,194.0,94.0
51260,2009-05-14,2009,5,14,194.0,133.0
51261,2009-05-15,2009,5,15,244.0,156.0
51262,2009-05-16,2009,5,16,217.0,144.0
51263,2009-05-17,2009,5,17,189.0,111.0
51264,2009-05-18,2009,5,18,144.0,94.0
51265,2009-05-19,2009,5,19,206.0,61.0
51266,2009-05-20,2009,5,20,278.0,111.0
51267,2009-05-21,2009,5,21,300.0,156.0
51268,2009-05-22,2009,5,22,289.0,167.0
51269,2009-05-23,2009,5,23,228.0,156.0
51270,2009-05-24,2009,5,24,283.0,156.0
51271,2009-05-25,2009,5,25,272.0,172.0
51272,2009-05-26,2009,5,26,189.0,117.0
51273,2009-05-27,2009,5,27,183.0,117.0
51274,2009-05-28,2009,5,28,161.0,133.0
51275,2009-05-29,2009,5,29,233.0,128.0
51276,2009-05-30,2009,5,30,250.0,156.0
51277,2009-05-31,2009,5,31,272.0,139.0
51278,2009-06-01,2009,6,1,217.0,100.0
51279,2009-06-02,2009,6,2,267.0,161.0
51280,2009-06-03,2009,6,3,222.0,122.0
51281,2009-06-04,2009,6,4,200.0,128.0
51282,2009-06-05,2009,6,5,156.0,128.0
51283,2009-06-06,2009,6,6,244.0,139.0
51284,2009-06-07,2009,6,7,278.0,172.0
51285,2009-06-08,2009,6,8,239.0,167.0
51286,2009-06-09,2009,6,9,217.0,156.0
51287,2009-06-10,2009,6,10,194.0,150.0
51288,2009-06-11,2009,6,11,178.0,150.0
51289,2009-06-12,2009,6,12,267.0,167.0
51290,2009-06-13,2009,6,13,228.0,161.0
51291,2009-06-14,2009,6,14,228.0,144.0
51292,2009-06-15,2009,6,15,222.0,139.0
51293,2009-06-16,2009,6,16,211.0,133.0
51294,2009-06-17,2009,6,17,200.0,128.0
51295,2009-06-18,2009,6,18,178.0,156.0
51296,2009-06-19,2009,6,19,250.0,172.0
51297,2009-06-20,2009,6,20,217.0,172.0
51298,2009-06-21,2009,6,21,256.0,172.0
51299,2009-06-22,2009,6,22,239.0,183.0
51300,2009-06-23,2009,6,23,267.0,189.0
51301,2009-06-24,2009,6,24,244.0,183.0
51302,2009-06-25,2009,6,25,267.0,178.0
51303,2009-06-26,2009,6,26,283.0,178.0
51304,2009-06-27,2009,6,27,272.0,172.0
51305,2009-06-28,2009,6,28,278.0,178.0
51306,2009-06-29,2009,6,29,272.0,183.0
51307,2009-06-30,2009,6,30,289.0,183.0
51308,2009-07-01,2009,7,1,272.0,189.0
51309,2009-07-02,2009,7,2,244.0,189.0
51310,2009-07-03,2009,7,3,256.0,183.0
51311,2009-07-04,2009,7,4,261.0,189.0
51312,2009-07-05,2009,7,5,261.0,161.0
51313,2009-07-06,2009,7,6,283.0,172.0
51314,2009-07-07,2009,7,7,261.0,161.0
51315,2009-07-08,2009,7,8,250.0,144.0
51316,2009-07-09,2009,7,9,228.0,161.0
51317,2009-07-10,2009,7,10,256.0,156.0
51318,2009-07-11,2009,7,11,256.0,172.0
51319,2009-07-12,2009,7,12,272.0,178.0
51320,2009-07-13,2009,7,13,261.0,161.0
51321,2009-07-14,2009,7,14,261.0,161.0
51322,2009-07-15,2009,7,15,278.0,172.0
51323,2009-07-16,2009,7,16,289.0,211.0
51324,2009-07-17,2009,7,17,300.0,200.0
51325,2009-07-18,2009,7,18,283.0,200.0
51326,2009-07-19,2009,7,19,272.0,178.0
51327,2009-07-20,2009,7,20,272.0,194.0
51328,2009-07-21,2009,7,21,217.0,178.0
51329,2009-07-22,2009,7,22,278.0,178.0
51330,2009-07-23,2009,7,23,250.0,178.0
51331,2009-07-24,2009,7,24,256.0,172.0
51332,2009-07-25,2009,7,25,283.0,189.0
51333,2009-07-26,2009,7,26,289.0,194.0
51334,2009-07-27,2009,7,27,283.0,200.0
51335,2009-07-28,2009,7,28,294.0,217.0
51336,2009-07-29,2009,7,29,283.0,211.0
51337,2009-07-30,2009,7,30,294.0,222.0
51338,2009-07-31,2009,7,31,294.0,194.0
51339,2009-08-01,2009,8,1,283.0,183.0
51340,2009-08-02,2009,8,2,233.0,194.0
51341,2009-08-03,2009,8,3,289.0,211.0
51342,2009-08-04,2009,8,4,283.0,200.0
51343,2009-08-05,2009,8,5,294.0,228.0
51344,2009-08-06,2009,8,6,250.0,189.0
51345,2009-08-07,2009,8,7,261.0,178.0
51346,2009-08-08,2009,8,8,256.0,172.0
51347,2009-08-09,2009,8,9,261.0,211.0
51348,2009-08-10,2009,8,10,328.0,200.0
51349,2009-08-11,2009,8,11,306.0,244.0
51350,2009-08-12,2009,8,12,261.0,217.0
51351,2009-08-13,2009,8,13,222.0,200.0
51352,2009-08-14,2009,8,14,300.0,194.0
51353,2009-08-15,2009,8,15,311.0,211.0
51354,2009-08-16,2009,8,16,328.0,228.0
51355,2009-08-17,2009,8,17,333.0,239.0
51356,2009-08-18,2009,8,18,322.0,200.0
51357,2009-08-19,2009,8,19,322.0,217.0
51358,2009-08-20,2009,8,20,317.0,239.0
51359,2009-08-21,2009,8,21,317.0,222.0
51360,2009-08-22,2009,8,22,272.0,211.0
51361,2009-08-23,2009,8,23,289.0,228.0
51362,2009-08-24,2009,8,24,278.0,206.0
51363,2009-08-25,2009,8,25,283.0,206.0
51364,2009-08-26,2009,8,26,294.0,211.0
51365,2009-08-27,2009,8,27,256.0,194.0
51366,2009-08-28,2009,8,28,222.0,178.0
51367,2009-08-29,2009,8,29,222.0,194.0
51368,2009-08-30,2009,8,30,272.0,189.0
51369,2009-08-31,2009,8,31,222.0,167.0
51370,2009-09-01,2009,9,1,233.0,139.0
51371,2009-09-02,2009,9,2,250.0,139.0
51372,2009-09-03,2009,9,3,256.0,161.0
51373,2009-09-04,2009,9,4,283.0,167.0
51374,2009-09-05,2009,9,5,289.0,206.0
51375,2009-09-06,2009,9,6,239.0,172.0
51376,2009-09-07,2009,9,7,233.0,156.0
51377,2009-09-08,2009,9,8,233.0,167.0
51378,2009-09-09,2009,9,9,244.0,172.0
51379,2009-09-10,2009,9,10,200.0,156.0
51380,2009-09-11,2009,9,11,189.0,133.0
51381,2009-09-12,2009,9,12,194.0,172.0
51382,2009-09-13,2009,9,13,261.0,178.0
51383,2009-09-14,2009,9,14,244.0,161.0
51384,2009-09-15,2009,9,15,256.0,172.0
51385,2009-09-16,2009,9,16,211.0,172.0
51386,2009-09-17,2009,9,17,172.0,128.0
51387,2009-09-18,2009,9,18,233.0,133.0
51388,2009-09-19,2009,9,19,211.0,117.0
51389,2009-09-20,2009,9,20,228.0,122.0
51390,2009-09-21,2009,9,21,239.0,139.0
51391,2009-09-22,2009,9,22,228.0,178.0
51392,2009-09-23,2009,9,23,267.0,206.0
51393,2009-09-24,2009,9,24,278.0,189.0
51394,2009-09-25,2009,9,25,206.0,133.0
51395,2009-09-26,2009,9,26,194.0,122.0
51396,2009-09-27,2009,9,27,200.0,150.0
51397,2009-09-28,2009,9,28,222.0,144.0
51398,2009-09-29,2009,9,29,189.0,122.0
51399,2009-09-30,2009,9,30,156.0,94.0
51400,2009-10-01,2009,10,1,128.0,83.0
51401,2009-10-02,2009,10,2,178.0,83.0
51402,2009-10-03,2009,10,3,211.0,172.0
51403,2009-10-04,2009,10,4,233.0,139.0
51404,2009-10-05,2009,10,5,194.0,117.0
51405,2009-10-06,2009,10,6,189.0,100.0
51406,2009-10-07,2009,10,7,206.0,139.0
51407,2009-10-08,2009,10,8,172.0,111.0
51408,2009-10-09,2009,10,9,206.0,150.0
51409,2009-10-10,2009,10,10,189.0,100.0
51410,2009-10-11,2009,10,11,178.0,78.0
51411,2009-10-12,2009,10,12,117.0,61.0
51412,2009-10-13,2009,10,13,178.0,78.0
51413,2009-10-14,2009,10,14,117.0,50.0
51414,2009-10-15,2009,10,15,83.0,28.0
51415,2009-10-16,2009,10,16,78.0,28.0
51416,2009-10-17,2009,10,17,89.0,56.0
51417,2009-10-18,2009,10,18,72.0,50.0
51418,2009-10-19,2009,10,19,128.0,28.0
51419,2009-10-20,2009,10,20,183.0,72.0
51420,2009-10-21,2009,10,21,200.0,111.0
51421,2009-10-22,2009,10,22,233.0,122.0
51422,2009-10-23,2009,10,23,178.0,94.0
51423,2009-10-24,2009,10,24,183.0,117.0
51424,2009-10-25,2009,10,25,167.0,106.0
51425,2009-10-26,2009,10,26,156.0,78.0
51426,2009-10-27,2009,10,27,128.0,100.0
51427,2009-10-28,2009,10,28,139.0,106.0
51428,2009-10-29,2009,10,29,139.0,94.0
51429,2009-10-30,2009,10,30,150.0,111.0
51430,2009-10-31,2009,10,31,217.0,128.0
51431,2009-11-01,2009,11,1,144.0,94.0
51432,2009-11-02,2009,11,2,128.0,78.0
51433,2009-11-03,2009,11,3,156.0,61.0
51434,2009-11-04,2009,11,4,111.0,50.0
51435,2009-11-05,2009,11,5,117.0,56.0
51436,2009-11-06,2009,11,6,100.0,28.0
51437,2009-11-07,2009,11,7,117.0,17.0
51438,2009-11-08,2009,11,8,206.0,83.0
51439,2009-11-09,2009,11,9,194.0,94.0
51440,2009-11-10,2009,11,10,183.0,133.0
51441,2009-11-11,2009,11,11,139.0,89.0
51442,2009-11-12,2009,11,12,100.0,72.0
51443,2009-11-13,2009,11,13,128.0,89.0
51444,2009-11-14,2009,11,14,139.0,111.0
51445,2009-11-15,2009,11,15,189.0,122.0
51446,2009-11-16,2009,11,16,150.0,94.0
51447,2009-11-17,2009,11,17,128.0,78.0
51448,2009-11-18,2009,11,18,117.0,56.0
51449,2009-11-19,2009,11,19,150.0,83.0
51450,2009-11-20,2009,11,20,161.0,89.0
51451,2009-11-21,2009,11,21,139.0,78.0
51452,2009-11-22,2009,11,22,128.0,72.0
51453,2009-11-23,2009,11,23,100.0,67.0
51454,2009-11-24,2009,11,24,144.0,89.0
51455,2009-11-25,2009,11,25,106.0,94.0
51456,2009-11-26,2009,11,26,139.0,100.0
51457,2009-11-27,2009,11,27,100.0,61.0
51458,2009-11-28,2009,11,28,100.0,56.0
51459,2009-11-29,2009,11,29,150.0,39.0
51460,2009-11-30,2009,11,30,139.0,44.0
51461,2009-12-01,2009,12,1,83.0,17.0
51462,2009-12-02,2009,12,2,133.0,50.0
51463,2009-12-03,2009,12,3,189.0,94.0
51464,2009-12-04,2009,12,4,111.0,67.0
51465,2009-12-05,2009,12,5,72.0,6.0
51466,2009-12-06,2009,12,6,33.0,6.0
51467,2009-12-07,2009,12,7,39.0,0.0
51468,2009-12-08,2009,12,8,67.0,11.0
51469,2009-12-09,2009,12,9,117.0,6.0
51470,2009-12-10,2009,12,10,78.0,-28.0
51471,2009-12-11,2009,12,11,-17.0,-61.0
51472,2009-12-12,2009,12,12,28.0,-39.0
51473,2009-12-13,2009,12,13,111.0,11.0
51474,2009-12-14,2009,12,14,78.0,44.0
51475,2009-12-15,2009,12,15,111.0,56.0
51476,2009-12-16,2009,12,16,56.0,-22.0
51477,2009-12-17,2009,12,17,-6.0,-67.0
51478,2009-12-18,2009,12,18,-11.0,-89.0
51479,2009-12-19,2009,12,19,-11.0,-61.0
51480,2009-12-20,2009,12,20,11.0,-61.0
51481,2009-12-21,2009,12,21,22.0,-22.0
51482,2009-12-22,2009,12,22,22.0,-50.0
51483,2009-12-23,2009,12,23,-11.0,-67.0
51484,2009-12-24,2009,12,24,39.0,-44.0
51485,2009-12-25,2009,12,25,33.0,6.0
51486,2009-12-26,2009,12,26,122.0,28.0
51487,2009-12-27,2009,12,27,128.0,44.0
51488,2009-12-28,2009,12,28,61.0,-11.0
51489,2009-12-29,2009,12,29,-6.0,-89.0
51490,2009-12-30,2009,12,30,0.0,-72.0
51491,2009-12-31,2009,12,31,17.0,-17.0
51492,2010-01-01,2010,1,1,44.0,6.0
51493,2010-01-02,2010,1,2,11.0,-83.0
51494,2010-01-03,2010,1,3,-56.0,-83.0
51495,2010-01-04,2010,1,4,-11.0,-72.0
51496,2010-01-05,2010,1,5,-11.0,-67.0
51497,2010-01-06,2010,1,6,11.0,-33.0
51498,2010-01-07,2010,1,7,28.0,-11.0
51499,2010-01-08,2010,1,8,6.0,-50.0
51500,2010-01-09,2010,1,9,-11.0,-78.0
51501,2010-01-10,2010,1,10,-22.0,-100.0
51502,2010-01-11,2010,1,11,-6.0,-61.0
51503,2010-01-12,2010,1,12,17.0,-44.0
51504,2010-01-13,2010,1,13,17.0,-44.0
51505,2010-01-14,2010,1,14,56.0,-11.0
51506,2010-01-15,2010,1,15,100.0,17.0
51507,2010-01-16,2010,1,16,94.0,33.0
51508,2010-01-17,2010,1,17,78.0,17.0
51509,2010-01-18,2010,1,18,100.0,28.0
51510,2010-01-19,2010,1,19,89.0,44.0
51511,2010-01-20,2010,1,20,50.0,11.0
51512,2010-01-21,2010,1,21,50.0,-6.0
51513,2010-01-22,2010,1,22,67.0,0.0
51514,2010-01-23,2010,1,23,44.0,-22.0
51515,2010-01-24,2010,1,24,100.0,0.0
51516,2010-01-25,2010,1,25,139.0,94.0
51517,2010-01-26,2010,1,26,94.0,17.0
51518,2010-01-27,2010,1,27,39.0,-6.0
51519,2010-01-28,2010,1,28,56.0,-67.0
51520,2010-01-29,2010,1,29,-50.0,-89.0
51521,2010-01-30,2010,1,30,-67.0,-106.0
51522,2010-01-31,2010,1,31,-11.0,-100.0
51523,2010-02-01,2010,2,1,17.0,-39.0
51524,2010-02-02,2010,2,2,6.0,-28.0
51525,2010-02-03,2010,2,3,39.0,-17.0
51526,2010-02-04,2010,2,4,28.0,-22.0
51527,2010-02-05,2010,2,5,22.0,-17.0
51528,2010-02-06,2010,2,6,6.0,-67.0
51529,2010-02-07,2010,2,7,11.0,-83.0
51530,2010-02-08,2010,2,8,28.0,-50.0
51531,2010-02-09,2010,2,9,56.0,-22.0
51532,2010-02-10,2010,2,10,11.0,-11.0
51533,2010-02-11,2010,2,11,28.0,-22.0
51534,2010-02-12,2010,2,12,28.0,-33.0
51535,2010-02-13,2010,2,13,0.0,-44.0
51536,2010-02-14,2010,2,14,39.0,-22.0
51537,2010-02-15,2010,2,15,44.0,-28.0
51538,2010-02-16,2010,2,16,6.0,-17.0
51539,2010-02-17,2010,2,17,17.0,-33.0
51540,2010-02-18,2010,2,18,44.0,0.0
51541,2010-02-19,2010,2,19,61.0,17.0
51542,2010-02-20,2010,2,20,67.0,17.0
51543,2010-02-21,2010,2,21,78.0,6.0
51544,2010-02-22,2010,2,22,72.0,-17.0
51545,2010-02-23,2010,2,23,33.0,17.0
51546,2010-02-24,2010,2,24,56.0,22.0
51547,2010-02-25,2010,2,25,33.0,-28.0
51548,2010-02-26,2010,2,26,6.0,-33.0
51549,2010-02-27,2010,2,27,33.0,-17.0
51550,2010-02-28,2010,2,28,44.0,6.0
51551,2010-03-01,2010,3,1,89.0,22.0
51552,2010-03-02,2010,3,2,83.0,22.0
51553,2010-03-03,2010,3,3,50.0,11.0
51554,2010-03-04,2010,3,4,83.0,17.0
51555,2010-03-05,2010,3,5,94.0,11.0
51556,2010-03-06,2010,3,6,122.0,0.0
51557,2010-03-07,2010,3,7,139.0,28.0
51558,2010-03-08,2010,3,8,161.0,50.0
51559,2010-03-09,2010,3,9,161.0,67.0
51560,2010-03-10,2010,3,10,139.0,67.0
51561,2010-03-11,2010,3,11,117.0,56.0
51562,2010-03-12,2010,3,12,61.0,39.0
51563,2010-03-13,2010,3,13,78.0,33.0
51564,2010-03-14,2010,3,14,100.0,61.0
51565,2010-03-15,2010,3,15,78.0,50.0
51566,2010-03-16,2010,3,16,172.0,50.0
51567,2010-03-17,2010,3,17,189.0,61.0
51568,2010-03-18,2010,3,18,206.0,100.0
51569,2010-03-19,2010,3,19,222.0,94.0
51570,2010-03-20,2010,3,20,233.0,122.0
51571,2010-03-21,2010,3,21,178.0,106.0
51572,2010-03-22,2010,3,22,139.0,100.0
51573,2010-03-23,2010,3,23,117.0,72.0
51574,2010-03-24,2010,3,24,156.0,61.0
51575,2010-03-25,2010,3,25,167.0,89.0
51576,2010-03-26,2010,3,26,111.0,11.0
51577,2010-03-27,2010,3,27,67.0,-17.0
51578,2010-03-28,2010,3,28,94.0,22.0
51579,2010-03-29,2010,3,29,117.0,89.0
51580,2010-03-30,2010,3,30,100.0,50.0
51581,2010-03-31,2010,3,31,139.0,72.0
51582,2010-04-01,2010,4,1,211.0,89.0
51583,2010-04-02,2010,4,2,200.0,89.0
51584,2010-04-03,2010,4,3,194.0,83.0
51585,2010-04-04,2010,4,4,244.0,83.0
51586,2010-04-05,2010,4,5,239.0,133.0
51587,2010-04-06,2010,4,6,256.0,144.0
51588,2010-04-07,2010,4,7,333.0,133.0
51589,2010-04-08,2010,4,8,267.0,178.0
51590,2010-04-09,2010,4,9,200.0,67.0
51591,2010-04-10,2010,4,10,167.0,56.0
51592,2010-04-11,2010,4,11,244.0,111.0
51593,2010-04-12,2010,4,12,194.0,111.0
51594,2010-04-13,2010,4,13,133.0,83.0
51595,2010-04-14,2010,4,14,194.0,72.0
51596,2010-04-15,2010,4,15,228.0,100.0
51597,2010-04-16,2010,4,16,139.0,78.0
51598,2010-04-17,2010,4,17,122.0,78.0
51599,2010-04-18,2010,4,18,139.0,56.0
51600,2010-04-19,2010,4,19,172.0,78.0
51601,2010-04-20,2010,4,20,211.0,83.0
51602,2010-04-21,2010,4,21,206.0,117.0
51603,2010-04-22,2010,4,22,222.0,106.0
51604,2010-04-23,2010,4,23,200.0,67.0
51605,2010-04-24,2010,4,24,200.0,78.0
51606,2010-04-25,2010,4,25,111.0,78.0
51607,2010-04-26,2010,4,26,117.0,89.0
51608,2010-04-27,2010,4,27,144.0,50.0
51609,2010-04-28,2010,4,28,133.0,44.0
51610,2010-04-29,2010,4,29,206.0,72.0
51611,2010-04-30,2010,4,30,256.0,133.0
51612,2010-05-01,2010,5,1,294.0,178.0
51613,2010-05-02,2010,5,2,311.0,189.0
51614,2010-05-03,2010,5,3,267.0,194.0
51615,2010-05-04,2010,5,4,272.0,167.0
51616,2010-05-05,2010,5,5,267.0,144.0
51617,2010-05-06,2010,5,6,256.0,150.0
51618,2010-05-07,2010,5,7,228.0,111.0
51619,2010-05-08,2010,5,8,244.0,94.0
51620,2010-05-09,2010,5,9,111.0,67.0
51621,2010-05-10,2010,5,10,161.0,50.0
51622,2010-05-11,2010,5,11,133.0,61.0
51623,2010-05-12,2010,5,12,89.0,67.0
51624,2010-05-13,2010,5,13,194.0,61.0
51625,2010-05-14,2010,5,14,267.0,128.0
51626,2010-05-15,2010,5,15,228.0,156.0
51627,2010-05-16,2010,5,16,222.0,122.0
51628,2010-05-17,2010,5,17,233.0,128.0
51629,2010-05-18,2010,5,18,167.0,100.0
51630,2010-05-19,2010,5,19,178.0,100.0
51631,2010-05-20,2010,5,20,261.0,128.0
51632,2010-05-21,2010,5,21,294.0,161.0
51633,2010-05-22,2010,5,22,233.0,139.0
51634,2010-05-23,2010,5,23,217.0,144.0
51635,2010-05-24,2010,5,24,228.0,156.0
51636,2010-05-25,2010,5,25,278.0,161.0
51637,2010-05-26,2010,5,26,333.0,183.0
51638,2010-05-27,2010,5,27,283.0,128.0
51639,2010-05-28,2010,5,28,211.0,133.0
51640,2010-05-29,2010,5,29,250.0,161.0
51641,2010-05-30,2010,5,30,289.0,194.0
51642,2010-05-31,2010,5,31,300.0,206.0
51643,2010-06-01,2010,6,1,294.0,189.0
51644,2010-06-02,2010,6,2,306.0,194.0
51645,2010-06-03,2010,6,3,306.0,194.0
51646,2010-06-04,2010,6,4,311.0,222.0
51647,2010-06-05,2010,6,5,311.0,244.0
51648,2010-06-06,2010,6,6,317.0,161.0
51649,2010-06-07,2010,6,7,239.0,139.0
51650,2010-06-08,2010,6,8,239.0,144.0
51651,2010-06-09,2010,6,9,200.0,139.0
51652,2010-06-10,2010,6,10,233.0,144.0
51653,2010-06-11,2010,6,11,217.0,144.0
51654,2010-06-12,2010,6,12,261.0,161.0
51655,2010-06-13,2010,6,13,256.0,183.0
51656,2010-06-14,2010,6,14,261.0,178.0
51657,2010-06-15,2010,6,15,272.0,178.0
51658,2010-06-16,2010,6,16,239.0,178.0
51659,2010-06-17,2010,6,17,233.0,183.0
51660,2010-06-18,2010,6,18,300.0,156.0
51661,2010-06-19,2010,6,19,272.0,178.0
51662,2010-06-20,2010,6,20,317.0,217.0
51663,2010-06-21,2010,6,21,306.0,217.0
51664,2010-06-22,2010,6,22,306.0,217.0
51665,2010-06-23,2010,6,23,317.0,217.0
51666,2010-06-24,2010,6,24,333.0,244.0
51667,2010-06-25,2010,6,25,306.0,217.0
51668,2010-06-26,2010,6,26,317.0,217.0
51669,2010-06-27,2010,6,27,328.0,217.0
51670,2010-06-28,2010,6,28,339.0,244.0
51671,2010-06-29,2010,6,29,328.0,211.0
51672,2010-06-30,2010,6,30,261.0,167.0
51673,2010-07-01,2010,7,1,250.0,167.0
51674,2010-07-02,2010,7,2,278.0,161.0
51675,2010-07-03,2010,7,3,317.0,183.0
51676,2010-07-04,2010,7,4,356.0,228.0
51677,2010-07-05,2010,7,5,372.0,244.0
51678,2010-07-06,2010,7,6,394.0,272.0
51679,2010-07-07,2010,7,7,378.0,267.0
51680,2010-07-08,2010,7,8,317.0,250.0
51681,2010-07-09,2010,7,9,322.0,239.0
51682,2010-07-10,2010,7,10,283.0,228.0
51683,2010-07-11,2010,7,11,344.0,217.0
51684,2010-07-12,2010,7,12,344.0,228.0
51685,2010-07-13,2010,7,13,283.0,228.0
51686,2010-07-14,2010,7,14,261.0,228.0
51687,2010-07-15,2010,7,15,306.0,222.0
51688,2010-07-16,2010,7,16,339.0,233.0
51689,2010-07-17,2010,7,17,344.0,244.0
51690,2010-07-18,2010,7,18,344.0,256.0
51691,2010-07-19,2010,7,19,333.0,222.0
51692,2010-07-20,2010,7,20,317.0,233.0
51693,2010-07-21,2010,7,21,339.0,244.0
51694,2010-07-22,2010,7,22,322.0,233.0
51695,2010-07-23,2010,7,23,306.0,228.0
51696,2010-07-24,2010,7,24,361.0,267.0
51697,2010-07-25,2010,7,25,339.0,211.0
51698,2010-07-26,2010,7,26,306.0,200.0
51699,2010-07-27,2010,7,27,328.0,211.0
51700,2010-07-28,2010,7,28,317.0,233.0
51701,2010-07-29,2010,7,29,317.0,233.0
51702,2010-07-30,2010,7,30,294.0,189.0
51703,2010-07-31,2010,7,31,294.0,189.0
51704,2010-08-01,2010,8,1,267.0,211.0
51705,2010-08-02,2010,8,2,294.0,206.0
51706,2010-08-03,2010,8,3,300.0,222.0
51707,2010-08-04,2010,8,4,328.0,239.0
51708,2010-08-05,2010,8,5,350.0,250.0
51709,2010-08-06,2010,8,6,322.0,211.0
51710,2010-08-07,2010,8,7,306.0,200.0
51711,2010-08-08,2010,8,8,317.0,228.0
51712,2010-08-09,2010,8,9,344.0,233.0
51713,2010-08-10,2010,8,10,333.0,256.0
51714,2010-08-11,2010,8,11,339.0,244.0
51715,2010-08-12,2010,8,12,244.0,200.0
